"Identificação do post","Identificação da conta","Nome de usuário da conta","Nome da conta",Descrição,"Duração (s)","Horário de publicação","Link permanente","Tipo de post","Comentário de dados",Data,Visualizações,Alcance,Curtidas,Compartilhamentos,Seguimentos,Comentários,Salvamentos
17852093493476816,17841400074692954,paulistao,Paulistão,"Fim de jogo no MorumBIS.
#PaulistasEmCampo
📷Raul Baretta/Santos",0,"08/17/2025 14:06",https://www.instagram.com/p/DNeHlMxSRWO/,"Imagem do Instagram",,Total,152865,69405,6019,364,7,134,43
18333551149201547,17841400074692954,paulistao,Paulistão,"O ECUS TÁ LÁ!
A equipe de Suzano lutou e conseguiu o tão sonhado acesso!
#PaulistaSub23SegundaDivisãoSicredi",60,"08/17/2025 08:57",https://www.instagram.com/reel/DNdkI9fodQv/,"Reel do Instagram",,Total,36874,23238,609,34,5,5,4
18019249397726552,17841429857362439,paulistaof,"Paulistão F Petrobras","É MAJESTOSO!
Tem clássico paulista na semifinal do @brfeminino!
#ElasEmCampo",0,"08/17/2025 08:48",https://www.instagram.com/p/DNdjRK7JBQT/,"Imagem do Instagram",,Total,49378,21941,1221,17,7,27,12
17988729539699868,17841429857362439,paulistaof,"Paulistão F Petrobras","CONFRONTOS DEFINIDOS!
Com a presença do Trio de Ferro, é assim que ficaram as semifinais do @brfeminino!
#ElasEmCampo",0,"08/17/2025 08:41",https://www.instagram.com/p/DNdibW5x5Ae/,"Imagem do Instagram",,Total,43487,14464,763,19,0,22,7
18366911929146820,17841400074692954,paulistao,Paulistão,"QUE HISTÓRIA 🥹🤩
Em 2020, Davi Zaqueo era massagista e cuidava do gramado em Tanabi. Após realizar cursos de treinador, com o apoio da FPF, se tornou o técnico responsável pelo acesso da equipe em 2025!
#Bezinha",0,"08/17/2025 08:32",https://www.instagram.com/p/DNdhXzmRT41/,"Imagem do Instagram",,Total,468233,223602,14709,1605,34,245,256
18041341196370359,17841400074692954,paulistao,Paulistão,"O TEC SUBIU! 🏹
Confira imagens inéditas do acesso do Tanabi!
#PaulistaSub23SegundaDivisãoSicredi",65,"08/17/2025 08:24",https://www.instagram.com/reel/DNdgWqQoZFf/,"Reel do Instagram",,Total,37996,22496,705,28,1,4,10
18021689312725429,17841400074692954,paulistao,Paulistão,"O TRIO DO DOMINGO!
Peixe, Tigre e Verdão tem compromissos para fechar o fim de semana de Campeonato Brasileiro!
#PaulistasEmCampo",0,"08/17/2025 06:00",https://www.instagram.com/p/DNdK_tnMx6S/,"Imagem do Instagram",,Total,32268,11677,518,4,1,14,6
18381812602131548,17841400074692954,paulistao,Paulistão,"O sábado foi pra lá de agitado para o #FutebolPaulista.
#PaulistasEmCampo",0,"08/16/2025 19:18",https://www.instagram.com/p/DNcGfX8MDtc/,"Imagem do Instagram",,Total,65533,33156,965,14,2,26,5
18068733943913341,17841400074692954,paulistao,Paulistão,"Hoje não deu pro Timão.
#PaulistasEmCampo
📷Letícia Martins/Bahia",0,"08/16/2025 19:15",https://www.instagram.com/p/DNcGJfPOUKe/,"Imagem do Instagram",,Total,53494,23966,1122,229,0,41,4
18073475221841283,17841400074692954,paulistao,Paulistão,"PUSKAS, CORRE AQUI!
Se liga só nessa pintura que o Deivid, do São Bento, anotou pela Copa Paulista Sicredi!
#CopaPaulistaSicredi",15,"08/16/2025 18:08",https://www.instagram.com/reel/DNb-cu9oBDm/,"Reel do Instagram",,Total,223129,110679,6071,280,6,29,81
18076289368980611,17841400074692954,paulistao,Paulistão,"QUE JOGO FOI ESSE?!
Em um duelo de duas viradas, Guarani leva a melhor e vence mais uma na Série C!
#PaulistasEmCampo
📷Raphael Silvestre/Guarani/Arquivo",0,"08/16/2025 17:56",https://www.instagram.com/p/DNb9LLrtZpC/,"Imagem do Instagram",,Total,66736,31852,1578,17,3,28,16
