Post id,Date,Post text,Post Link,Impressions,Likes,Engagements,Bookmarks,Shares,New follows,Replies,Reposts,Profile visits,Detail Expands,URL Clicks,Hashtag Clicks,Permalink Clicks
2092371439831994533,"Tue, Aug 25, 2026",QUE CATEGORIA! A Clarinha caprichou na cobrança de falta e fez um golaço para as Sereinhas no Paulista F Sub-20 @petrobras! #PaulistaFSub20Petrobras https://t.co/4A5WbZcSjX,https://x.com/PaulistaoFem/status/2092371439831994533,655,13,15,0,0,0,0,1,1,0,0,0,0
2092357735979372693,"Tue, Aug 25, 2026",QUE GOLAÇO DA THAIS! As Palestrinas fizeram uma bela jogada e a camisa 26 mandou na gaveta pelo Paulista F Sub-20 @petrobras! #PaulistaFSub20Petrobras https://t.co/keDlZ1Y7l8,https://x.com/PaulistaoFem/status/2092357735979372693,1183,45,61,0,0,0,1,2,9,2,0,0,0
2092356343319368018,"Tue, Aug 25, 2026",PREPAREM O CORAÇÃO... A ÚLTIMA RODADA DO PAULISTÃO F @PETROBRAS PROMETE MUITA EMOÇÃO 🤩🔥 #PaulistãoFPetrobras https://t.co/xbirDq7qOq,https://x.com/PaulistaoFem/status/2092356343319368018,644,32,51,0,0,0,1,4,1,3,0,0,0
2091609440050958497,"Sun, Aug 23, 2026",As estrelas de mais um grande dia de futebol feminino! #FestivalPaulistaSub12Petrobras 📷Douglas Moreti/Ag. Paulistão https://t.co/fpHMbbWXSJ,https://x.com/PaulistaoFem/status/2091609440050958497,172,1,1,0,0,0,0,0,0,0,0,0,0
2091609435995062332,"Sun, Aug 23, 2026",As estrelas de mais um grande dia de futebol feminino! #FestivalPaulistaSub12Petrobras 📷Douglas Moreti/Ag. Paulistão https://t.co/nRrB7jJLyI,https://x.com/PaulistaoFem/status/2091609435995062332,572,8,16,0,0,0,1,0,0,1,0,0,0
2091607685791670438,"Sun, Aug 23, 2026",Aquela medalha pra ficar guardada num lugar muito especial! 🏅❤️ #FestivalPaulistaSub12Petrobras 📷Douglas Moreti/Ag. Paulistão https://t.co/piDkn1nTs3,https://x.com/PaulistaoFem/status/2091607685791670438,155,1,2,0,0,0,0,0,0,0,0,0,0
2091607672663556311,"Sun, Aug 23, 2026",Aquela medalha pra ficar guardada num lugar muito especial! 🏅❤️ #FestivalPaulistaSub12Petrobras 📷Douglas Moreti/Ag. Paulistão https://t.co/jPdpCKkorr,https://x.com/PaulistaoFem/status/2091607672663556311,703,11,22,0,0,0,1,2,1,0,0,0,0
2091605085809688664,"Sun, Aug 23, 2026",Hora de conferir os resultados do Festival Paulista Sub-12 Petrobras! #FestivalPaulistaSub12Petrobras https://t.co/hv1tVS8qNN,https://x.com/PaulistaoFem/status/2091605085809688664,131,1,1,0,0,0,0,0,0,0,0,0,0
2091605077198811539,"Sun, Aug 23, 2026",Hora de conferir os resultados do Festival Paulista Sub-12 Petrobras! #FestivalPaulistaSub12Petrobras https://t.co/9dXxVcCmXx,https://x.com/PaulistaoFem/status/2091605077198811539,457,7,11,0,0,0,1,1,0,0,0,0,0
2091586880701714538,"Sun, Aug 23, 2026",O bonde do 🫶 tá na área de novo! #FestivalPaulistaSub12Petrobras 📷Douglas Moreti/Ag. Paulistão https://t.co/pMY8sAT6Yg,https://x.com/PaulistaoFem/status/2091586880701714538,432,6,7,0,0,0,0,0,1,0,0,0,0
2091559199398387735,"Sun, Aug 23, 2026","Com o acesso já garantido, Realidade Jovem volta a ser superado pelo Planalto-GO e se despede da disputa do Brasileirão Feminino. #ElasEmCampo Carol Almeida/Realidade Jovem https://t.co/Zf6a0u8QIp",https://x.com/PaulistaoFem/status/2091559199398387735,469,5,6,1,0,0,0,0,0,0,0,0,0
2091535499982725358,"Sun, Aug 23, 2026",Os primeiros clicks do domingão! #FestivalPaulistaSub12Petrobras 📷Douglas Moreti/Ag. Paulistão https://t.co/MGUqygnpuT,https://x.com/PaulistaoFem/status/2091535499982725358,111,1,2,0,0,0,0,0,0,0,0,0,0
2091535492307210406,"Sun, Aug 23, 2026",Os primeiros clicks do domingão! #FestivalPaulistaSub12Petrobras 📷Douglas Moreti/Ag. Paulistão https://t.co/chAEOqHty8,https://x.com/PaulistaoFem/status/2091535492307210406,590,2,7,0,0,0,1,0,0,0,0,0,0
2091510773205881262,"Sun, Aug 23, 2026",PELA CLASSIFICAÇÃO! 🌟 O Realidade Jovem precisa reverter o placar adverso para se classificar para a final do Brasileirão A3! #ElasEmCampo https://t.co/xQtF76lub9,https://x.com/PaulistaoFem/status/2091510773205881262,361,7,12,1,0,0,0,2,1,1,0,0,0
2091489650988691497,"Sun, Aug 23, 2026",DIA DOIS! Hoje é a vez das meninas do Sub-12 irem a campo pelo Festival Paulista Petrobras! #FestivalPaulistaSub12Petrobras 📷Douglas Moreti/Ag. Paulistão https://t.co/gNG6VCOmFQ,https://x.com/PaulistaoFem/status/2091489650988691497,337,5,7,0,0,0,0,0,0,0,0,0,0
2091311941796966871,"Sat, Aug 22, 2026","CONFRONTOS DEFINIDOS! São Paulo, Corinthians, Palmeiras e Ferroviária seguem na busca do título do Brasileirão Feminino 2026! #ElasEmCampo https://t.co/nPub1rXNxf",https://x.com/PaulistaoFem/status/2091311941796966871,475,15,23,2,0,1,0,1,1,1,0,0,0
2091308242857037828,"Sat, Aug 22, 2026",Esse foi o sábado com #ElasEmCampo! #FutebolPaulista https://t.co/nPZNGQaP00,https://x.com/PaulistaoFem/status/2091308242857037828,326,3,9,1,0,0,0,0,0,0,0,2,0
2091307628253044841,"Sat, Aug 22, 2026",TRICOLÍDER! São Paulo vence no MorumBIS e encerra a primeira fase no topo do Brasileirão Feminino. #ElasEmCampo 📷Miguel Schincariol/São Paulo https://t.co/bb11lwWPaD,https://x.com/PaulistaoFem/status/2091307628253044841,583,48,54,1,0,0,0,4,0,0,0,0,0
2091307004874678693,"Sat, Aug 22, 2026",O Santos se despede do Brasileirão Feminino com vitória no Barradão. #ElasEmCampo 📷Divulgação/Santos https://t.co/EqgBY5Tlh7,https://x.com/PaulistaoFem/status/2091307004874678693,639,21,32,1,0,1,0,2,3,0,0,0,0
2091306383337455623,"Sat, Aug 22, 2026","Red Bull Bragantino consegue a vitória para cima do América-MG, mas encerra sua participação no Brasileirão Feminino. #ElasEmCampo 📷Carla Cenci/Red Bull Bragantino https://t.co/ROeULbcZw6",https://x.com/PaulistaoFem/status/2091306383337455623,435,6,10,0,0,0,0,0,1,0,0,0,0
2091304900437176417,"Sat, Aug 22, 2026","Jogando fora de casa, o Corinthians não conseguiu o resultado positivo contra o Internacional. #ElasEmCampo 📷Rodrigo Gazzanel/Corinthians https://t.co/wkr1jgbGph",https://x.com/PaulistaoFem/status/2091304900437176417,404,6,14,1,0,0,0,1,2,3,0,0,0
2091303595442315538,"Sat, Aug 22, 2026",PONTO IMPORTANTE! Ferroviária busca o empate com o Fluminense e termina a primeira fase no G4 do Brasileirão Feminino. #ElasEmCampo 📷Rafael Zocco/Ferroviária https://t.co/53zXOB0628,https://x.com/PaulistaoFem/status/2091303595442315538,291,2,3,0,0,0,0,0,0,0,0,0,0
2091299930295984508,"Sat, Aug 22, 2026",Cruzeiro e Palmeiras não saíram do zero em Minas Gerais. #ElasEmCampo 📷Paloma Cassiano/Palmeiras https://t.co/0jEB5VEqJC,https://x.com/PaulistaoFem/status/2091299930295984508,483,22,27,0,0,0,0,1,0,2,0,0,0
2091299258708218299,"Sat, Aug 22, 2026",Taubaté volta a ser superado pelo Vasco e se despede da disputa do Brasileiro Feminino A2. #ElasEmCampo 📷Beatriz de Sá/Vasco https://t.co/4TibsmWspB,https://x.com/PaulistaoFem/status/2091299258708218299,512,11,18,0,0,0,0,2,2,0,0,1,0
2091292455878398286,"Sat, Aug 22, 2026",QUE DIA INCRÍVEL! ❤️ #FestivalPaulistaSub14Petrobras 📷Rebeca Reis/Ag. Paulistão https://t.co/vtnXngOt4h,https://x.com/PaulistaoFem/status/2091292455878398286,109,1,2,0,0,0,0,0,0,0,0,1,0
2091292450065121748,"Sat, Aug 22, 2026",QUE DIA INCRÍVEL! ❤️ #FestivalPaulistaSub14Petrobras 📷Rebeca Reis/Ag. Paulistão https://t.co/UXJlmj2uRY,https://x.com/PaulistaoFem/status/2091292450065121748,445,4,6,0,0,0,1,0,0,0,0,0,0
2091284418627338639,"Sat, Aug 22, 2026",RESULTADOS! Confira como foi o sábado no Festival Paulista Sub-14 Petrobras! #FestivalPaulistaSub14Petrobras https://t.co/NyD5yUKjkX,https://x.com/PaulistaoFem/status/2091284418627338639,116,1,1,0,0,0,0,0,0,0,0,0,0
2091284411526332455,"Sat, Aug 22, 2026",RESULTADOS! Confira como foi o sábado no Festival Paulista Sub-14 Petrobras! #FestivalPaulistaSub14Petrobras https://t.co/ETFxPyWVYa,https://x.com/PaulistaoFem/status/2091284411526332455,391,2,5,0,0,0,1,0,0,0,0,0,0
2091277893867344070,"Sat, Aug 22, 2026",🏅❤️ #FestivalPaulistaSub14Petrobras 📷Rebeca Reis/Ag. Paulistão https://t.co/3owzRAVyPJ,https://x.com/PaulistaoFem/status/2091277893867344070,137,1,1,0,0,0,0,0,0,0,0,0,0
2091277887412244890,"Sat, Aug 22, 2026",🏅❤️ #FestivalPaulistaSub14Petrobras 📷Rebeca Reis/Ag. Paulistão https://t.co/RECC3i58qO,https://x.com/PaulistaoFem/status/2091277887412244890,426,4,7,0,0,0,1,1,1,0,0,0,0
2091237553932268007,"Sat, Aug 22, 2026",PERÍODO DA TARDE! Vamos para mais alguns registros do Festival Paulista Sub-14 Petrobras! #FestivalPaulistaSub14Petrobras 📷Rebeca Reis/Ag. Paulistão https://t.co/ENEi0MNGyp,https://x.com/PaulistaoFem/status/2091237553932268007,122,1,2,0,0,0,0,0,0,0,0,0,0
2091237543261921491,"Sat, Aug 22, 2026",PERÍODO DA TARDE! Vamos para mais alguns registros do Festival Paulista Sub-14 Petrobras! #FestivalPaulistaSub14Petrobras 📷Rebeca Reis/Ag. Paulistão https://t.co/3uGDYXYDDE,https://x.com/PaulistaoFem/status/2091237543261921491,486,9,13,0,0,0,1,0,1,0,0,0,0
2091235935501394080,"Sat, Aug 22, 2026","SE TEM GOL, TEM 🫶! #FestivalPaulistaSub14Petrobras 📷Rebeca Reis/Ag. Paulistão https://t.co/nXadCCPgfM",https://x.com/PaulistaoFem/status/2091235935501394080,457,7,10,0,0,0,0,0,0,1,0,1,0
2091193684490653953,"Sat, Aug 22, 2026",🚲🚲🚲 #FestivalPaulistaSub14Petrobras 📷Rebeca Reis/Ag. Paulistão https://t.co/5XUr1nl4ky,https://x.com/PaulistaoFem/status/2091193684490653953,549,11,16,1,0,0,0,0,1,0,0,1,0
2091186129299263748,"Sat, Aug 22, 2026",🏃‍♀️💨 #FestivalPaulistaSub14Petrobras 📷Rebeca Reis/Ag. Paulistão https://t.co/iCDYor2ZKE,https://x.com/PaulistaoFem/status/2091186129299263748,436,7,12,0,0,0,0,2,0,0,0,0,0
2091178582898790725,"Sat, Aug 22, 2026",😘❤️ #FestivalPaulistaSub14Petrobras 📷Rebeca Reis/Ag. Paulistão https://t.co/ys7YfXIlnv,https://x.com/PaulistaoFem/status/2091178582898790725,744,18,49,0,0,0,0,0,0,0,0,0,0
2091172271767318979,"Sat, Aug 22, 2026",NAQUELE PIQUE! O sabadão do jeito que a gente gosta. Se liga nos primeiros registros do dia. #FestivalPaulistaSub14Petrobras 📷Rebeca Reis/Ag. Paulistão https://t.co/9k4CAkBgJ3,https://x.com/PaulistaoFem/status/2091172271767318979,108,2,4,0,0,0,0,0,0,0,0,0,0
2091172267434664106,"Sat, Aug 22, 2026",NAQUELE PIQUE! O sabadão do jeito que a gente gosta. Se liga nos primeiros registros do dia. #FestivalPaulistaSub14Petrobras 📷Rebeca Reis/Ag. Paulistão https://t.co/lZyWcehaic,https://x.com/PaulistaoFem/status/2091172267434664106,531,8,12,0,0,0,1,1,1,0,0,0,0
2091148387403895120,"Sat, Aug 22, 2026",SABADÃO CHEIO! São sete confrontos das minhas equipes no @brfeminino A1 e A2! #ElasEmCampo https://t.co/fVZR2wsGv0,https://x.com/PaulistaoFem/status/2091148387403895120,596,35,47,0,0,0,2,5,2,0,0,0,0
2091140686514995539,"Sat, Aug 22, 2026","ALÔ, JAÚ! O Festival Paulista Sub-14 Petrobras tá na área para mais uma edição! #FestivalPaulistaSub14Petrobras 📷Rebeca Reis/Ag. Paulistão https://t.co/1B1OuVFQCy",https://x.com/PaulistaoFem/status/2091140686514995539,340,6,8,0,0,0,0,0,0,0,0,1,0
2090911853547249991,"Fri, Aug 21, 2026","CAMINHADA DO BRASIL! Rio de Janeiro, São Paulo e Brasília vão receber as #MulheresDesteSolo na primeira fase da Copa do Mundo de 2027. #CopaDoMundo2027 #Brasil https://t.co/HrpmyMWFTR",https://x.com/PaulistaoFem/status/2090911853547249991,582,24,33,0,0,0,0,5,0,0,0,0,0
2090514205938209276,"Thu, Aug 20, 2026","FUTEBOL PAULISTA NO MUNDIAL! Nove atletas das minhas equipes vão representar a Seleção Feminina Sub-20 na Copa do Mundo da categoria, diretamente Polônia. #ElasEmCampo https://t.co/ePG4fwo4zM",https://x.com/PaulistaoFem/status/2090514205938209276,613,17,28,1,0,0,0,1,3,2,0,0,0
2090499104535433536,"Thu, Aug 20, 2026",A CRAQUE DA RODADA É DAS BRABAS! Jaqueline foi eleita o destaque da 6ª rodada do Paulistão F Petrobras! #PaulistãoFPetrobras #CraqueDaRodada https://t.co/lnBUxrcBsq,https://x.com/PaulistaoFem/status/2090499104535433536,820,94,108,1,0,0,0,10,2,0,0,1,0
2090449007357157542,"Thu, Aug 20, 2026","ANOTA NA AGENDA! A @NeoQuimicaArena vai receber 10 jogos na Copa do Mundo Fifa 2027, a sede que mais receberá jogos no Mundial 🤩 #CopaDoMundo #VaiSerÉpico https://t.co/HTukx7BUuP",https://x.com/PaulistaoFem/status/2090449007357157542,832,41,72,2,0,0,0,10,1,0,0,0,0
2090182825664245842,"Wed, Aug 19, 2026",RESTAM OITO! Os confrontos das quartas de final do Paulista F Sub-20 @petrobras ficaram assim. #PaulistaFSub20Petrobras https://t.co/0bGugVbZKK,https://x.com/PaulistaoFem/status/2090182825664245842,479,13,22,0,0,0,0,1,2,0,0,0,0
2090182287870546220,"Wed, Aug 19, 2026",CHUVA DE GOLS! Assim terminou a primeira fase do Paulista F Sub-20 @petrobras. #PaulistaFSub20Petrobras https://t.co/9OVa0NEnRs,https://x.com/PaulistaoFem/status/2090182287870546220,577,20,23,1,0,0,0,1,0,0,0,1,0
2090046117392339415,"Wed, Aug 19, 2026","VALE TUDO! Com transmissão do YouTube do @paulistao, a última rodada do Paulista F Sub-20 @petrobras promete. #PaulistaFSub20Petrobras https://t.co/kQWCZdoZxc",https://x.com/PaulistaoFem/status/2090046117392339415,451,7,13,0,0,0,0,1,2,1,0,0,0
2089834798273483022,"Tue, Aug 18, 2026",RANKING DAS ASSISTENTES! 🔥 Essas são as jogadoras que mais deram passes pra gol no #PaulistãoFPetrobras! #Sil https://t.co/jG659RUtKL,https://x.com/PaulistaoFem/status/2089834798273483022,793,21,33,0,0,0,0,2,1,2,0,0,0
2089781883299111356,"Tue, Aug 18, 2026","FALTA SÓ UMA RODADA! Com as quartas de final se aproximando, vem conferir como está a tabela do Paulista F Sub-20 Petrobras! #PaulistaFSub20Petrobras https://t.co/984Rpuxbf3",https://x.com/PaulistaoFem/status/2089781883299111356,656,20,33,1,0,0,0,0,1,2,0,0,0
2089745539067772952,"Tue, Aug 18, 2026",FIM DA PRIMEIRA FASE! Assim ficou a classificação do Paulista F Sub-15 Petrobras com tudo definido para o mata-mata! #PaulistaFSub15Petrobras https://t.co/IfpWRFu4YH,https://x.com/PaulistaoFem/status/2089745539067772952,649,16,25,1,0,0,0,1,0,1,0,0,0
2089743692877705530,"Tue, Aug 18, 2026",QUARTAS DE FINAL NA ÁREA! Vem conferir as datas dos confrontos de ida e volta das quartas do Paulista F Sub-15 Petrobras! #PaulistaFSub15Petrobras https://t.co/AQKzbJfQbJ,https://x.com/PaulistaoFem/status/2089743692877705530,565,3,43,0,0,0,0,0,0,9,0,0,0
2089551007143399797,"Tue, Aug 18, 2026","Fora de casa, o Realidade Jovem sofre revés no jogo de ida da semifinal do Brasileirão A3. #ElasEmCampo 📷 Adriano Reis/Planalto EC https://t.co/iGHtDBlczF",https://x.com/PaulistaoFem/status/2089551007143399797,694,5,9,0,0,0,0,0,1,0,0,0,0
2089411939369623827,"Mon, Aug 17, 2026","CAMISA DAS TRICOLORES! O São Paulo lançou, nesta segunda-feira (17), uma camisa exclusiva para as jogadoras da equipe feminina pela primeira vez na história. #ElasEmCampo 📷 Reprodução/São Paulo https://t.co/MUhXMXthqx",https://x.com/PaulistaoFem/status/2089411939369623827,1540,73,133,0,0,0,0,8,3,4,0,1,0
2089336452874469423,"Mon, Aug 17, 2026",PARA CIMA DELAS! O Realidade Jovem vai em busca da vantagem no primeiro jogo da semifinal do Brasileirão A3! #ElasEmCampo https://t.co/0vnFcFgOdM,https://x.com/PaulistaoFem/status/2089336452874469423,576,6,9,0,0,0,0,0,1,0,0,1,0
