"Identificação do post","Identificação da Página","Nome da Página",Título,Descrição,"Duração (s)","Horário de publicação","Tipo de legenda","Link permanente","É um post cruzado","É compartilhado","Tipo de post",Idiomas,"Rótulos personalizados","Status do conteúdo financiado","Comentário de dados",Data,Visualizações,Alcance,"Reações, comentários e compartilhamentos",Reações,Comentários,Compartilhamentos,"Total de cliques","Outros cliques","Consumo por direcionamento de público correspondente (Photo Click)","Cliques no link","Feedbacks negativos dos usuários: Ocultar tudo","Feedbacks negativos dos usuários: Ocultar","Segundos de visualização","Média de Segundos de visualização","Ganhos estimados (USD)","CPM do anúncio (USD)","Impressões do anúncio","Negative feedback from users: Ocultar tudo","Negative feedback from users: Ocultar"
1188848830075422,100068509496158,Copinha,"A MAIS DESEJADA! 🏆✨
Quem vai sair da Mercado Livre Arena Pacaembu com a taça da Copinha Sil 2026? 👀
#CopinhaSil2026 #SãoPaulo #Cruzeiro","A MAIS DESEJADA! 🏆✨
Quem vai sair da Mercado Livre Arena Pacaembu com a taça da Copinha Sil 2026? 👀
#CopinhaSil2026 #SãoPaulo #Cruzeiro",14,"01/25/2026 05:15",N/A,https://www.facebook.com/reel/1821359881909498/,1,0,Vídeos,,,,,Total,2315,1917,86,77,2,7,28,28,,,,,9428.476,4.827,0,0,0
1188848526742119,100068509496158,Copinha,"😍🥰🫶🫰
#CopinhaSil2026 
📷Jhony Inácio/Ag. Paulistão",,0,"01/25/2026 05:15",N/A,https://www.facebook.com/copinha/posts/pfbid0xekWWF1rP75pfY7utS8sxgM3vy6DPWfNpE81y3jbpiEEecGpCU1okzHp6LkLPBG8l,0,0,Fotos,,,,,Total,5979,4259,82,73,0,9,67,16,51,,,,,,,,
1188846950075610,100068509496158,Copinha,"FALA, PROFESSOR! 🎙️
Os treinadores de Cruzeiro e São Paulo deram aquela palavrinha antes da finalíssima da Copinha Sil 2026.
#CopinhaSil2026 
📷Diego Soares e Jhony Inácio/Ag. Paulistão",,0,"01/25/2026 05:12",N/A,https://www.facebook.com/copinha/posts/pfbid02htynp9ep64MRbd2h1zPNWKYyWVCxQeX6nT3CG7HJwyjjX2HL4QxufquLgJDpe3Mpl,0,0,Fotos,,,,,Total,10105,7357,72,67,2,3,103,35,68,,,,,,,,
1188844843409154,100068509496158,Copinha,"ELA TÁ PRONTINHA! ⚽️
Tá chegando a hora da bola rolar na grande decisão da Copinha Sil 2026!
#CopinhaSil2026 
📷Jhony Inácio/Ag. Paulistão",,0,"01/25/2026 05:10",N/A,https://www.facebook.com/copinha/posts/pfbid02SU18jHbk6gygJNBjY7hjebqJoiEJ1cX81kaEy1VKGmPq3mjyivMG7exJMKXJeMEel,0,0,Fotos,,,,,Total,10742,7872,118,109,2,7,160,56,104,,,1,,,,,
1188841626742809,100068509496158,Copinha,"QUEM SERÁ?
Além do campeão, também é dia de descobrir que será o Cria da Copinha Sil 2026! Quem você acha que vai ser?
#CopinhaSil2026
📷Jhony Inácio/Ag. Paulistão",,0,"01/25/2026 05:05",N/A,https://www.facebook.com/copinha/posts/pfbid033NYFj7EgNiWtdnjBMmeNuwMuQU1qqVdr2kW96Zk4qMFLVaJbFqpHHCoxPYB7Mxnel,0,0,Fotos,,,,,Total,5508,3934,32,28,0,4,52,16,36,,,,,,,,
1188839986742973,100068509496158,Copinha,"🥇🥈
#CopinhaSil2026
📷Jhony Inácio/Ag. Paulistão",,0,"01/25/2026 05:03",N/A,https://www.facebook.com/copinha/posts/pfbid0AKkDR3A2cgQeabjWay2maGxZ1W5kp8sQvbTiw6pyNJADREy1REJmqsV5VnoR7CGFl,0,0,Fotos,,,,,Total,7156,5352,97,93,0,4,99,32,67,,1,,,,,,
1188839390076366,100068509496158,Copinha,"A MAIS DESEJADA! 🏆✨
E a taça da Copinha Sil 2026, hein? Vai voltar pra Minas Gerais ou seguirá aqui em São Paulo? 👀
#CopinhaSil2026
📷Jhony Inácio/Ag. Paulistão",,0,"01/25/2026 05:02",N/A,https://www.facebook.com/copinha/posts/pfbid0eGyBiQZGRT7erPoaMqCptdYTVgCikM9kDsvFJpoiLZAiJBREvm6FdAnQY5pjtZzxl,0,0,Fotos,,,,,Total,5992,4243,81,77,0,4,84,26,58,,,,,,,,
1188838146743157,100068509496158,Copinha,"OS MANTOS ESTÃO PRONTOS!
Um duelo entre o Cabuloso e o Tricolor definirá o campeão da Copinha Sil 2026!
#CopinhaSil2026
📷Jhony Inácio/Ag. Paulistão",,0,"01/25/2026 05:00",N/A,https://www.facebook.com/copinha/posts/pfbid02NGFCshPg8unssgpCqs6KwLfSF8pQvDiNRxcntGTQcq7fVCvwRM9B67JEmStQjWv7l,0,0,Fotos,,,,,Total,8377,6327,96,90,2,4,110,41,69,,,1,,,,,
1188831423410496,100068509496158,Copinha,"A molecada do Cruzeiro chegou curtindo um pagodinho! 
#CopinhaSil2026","A molecada do Cruzeiro chegou curtindo um pagodinho! 
#CopinhaSil2026",10,"01/25/2026 04:50",N/A,https://www.facebook.com/reel/1702725120702605/,1,0,Vídeos,,,,,Total,56690,44017,805,739,50,16,1174,1174,,,,,257674.577,5.986,0,0,0
1188743890085916,100068509496158,Copinha,"DE OLHO NELA: A TAÇA DA COPINHA SIL! 🏆
O São Paulo vai em busca do seu 6º título da #CopinhaSil em 2026! 😮‍💨🇾🇪",,0,"01/25/2026 02:30",N/A,https://www.facebook.com/copinha/posts/pfbid0c1opy17wTHnUQiGv8ab2b6MggkUmJFcPyVcUDnMv5edCpr7t6z2xPWPfdoeWb1gPl,0,0,Fotos,,,,,Total,36391,25590,604,524,55,25,464,269,195,,,,,,,,
1188726796754292,100068509496158,Copinha,"SÓ A TAÇA IMPORTA! 🏆
A Raposa quer voltar pra Belo Horizonte com o 2º título da #CopinhaSil na mala! ✈️😮‍💨",,0,"01/25/2026 02:00",N/A,https://www.facebook.com/copinha/posts/pfbid0xdmXVerysK8uw8XFjdYUuZSUF6e83vkiJ83AzSU67tu2R9Yh25Vbp3mH1Lnd5UcSl,0,0,Fotos,,,,,Total,80488,56761,1521,1377,87,57,1288,817,471,,2,1,,,,,
1188500403443598,100068509496158,Copinha,"É DIA DE DECISÃO! 🔥 DIA DE FINAL NA COPINHA SIL 2026! 😮‍💨🏆
Quem será que fica com a taça: Cruzeiro ou São Paulo? 👀 #CopinhaSil",,0,"01/24/2026 19:05",N/A,https://www.facebook.com/copinha/posts/pfbid02ev6kQ6GUe3m3su6921x3zuWpE7xV5cFqFQ9qzzwWnvTercrS7SzdPSGepA16XZ2Al,0,0,Fotos,,,,,Total,75676,51422,899,770,79,50,1184,563,621,,,,,,,,
1188487536778218,100068509496158,Copinha,"COPO OFICIAL! ✅
Os torcedores que estiverem presentes na grande final da #CopinhaSil poderão adquirir o copo oficial da decisão! 🤩",,0,"01/24/2026 18:42",N/A,https://www.facebook.com/copinha/posts/pfbid02QPyqbKWKyhcRPDG2G1i8179gan5SAChtjDFmqzvPCyQHS9JFCDftoHqrvZkLRSTbl,0,0,Fotos,,,,,Total,42018,30766,356,332,11,13,423,282,141,,3,,,,,,
1188450060115299,100068509496158,Copinha,"TODOS OS DETALHES! 🇾🇪
Se liga no gol do Isac na semifinal da #CopinhaSil! 😮‍💨 Será que ele vem inspirado pra grande final? 👀","TODOS OS DETALHES! 🇾🇪
Se liga no gol do Isac na semifinal da #CopinhaSil! 😮‍💨 Será que ele vem inspirado pra grande final? 👀",26,"01/24/2026 17:34",N/A,https://www.facebook.com/reel/1406352780930763/,0,0,Vídeos,,,,,Total,2870,2933,83,78,2,3,36,36,,,,,12479.371,4.665,0,0,0
1188328410127464,100068509496158,Copinha,"☑️ DECISIVO NA FINAL DE 2025
⏳ DECISIVO NA FINAL DE 2026...

O Paulinho brilhou na #CopinhaSil mais uma vez! Será que vem mais na grande decisão? 🇾🇪🔥","☑️ DECISIVO NA FINAL DE 2025
⏳ DECISIVO NA FINAL DE 2026...

O Paulinho brilhou na #CopinhaSil mais uma vez! Será que vem mais na grande decisão? 🇾🇪🔥",20,"01/24/2026 14:03",mixed,https://www.facebook.com/reel/895515212842767/,1,0,Vídeos,,,,,Total,4324,4366,60,53,1,6,40,40,,,,,20187.809,5.054,0,0,0
1188312206795751,100068509496158,Copinha,"OS GOLEADORES! ⚽⭐
Jhuan Nunes e Paulinho, com seis gols cada, estão empatados no topo da artilharia da #CopinhaSil até aqui!",,0,"01/24/2026 13:30",N/A,https://www.facebook.com/copinha/posts/pfbid02ieLSMNeEoy9nbBB5KagwxcLRTpmWns8CXDQeHht43Do4kTQ2HCCJKYx1RJRJrbgxl,0,0,Fotos,,,,,Total,15422,10987,180,163,7,10,128,85,43,,,,,,,,
1188297076797264,100068509496158,Copinha,"FALA, PROFESSOR!
Depois de levantar o caneco em 2025, Allan Barcellos comentou sobre a possibilidade de conquistar o bicampeonato da Copinha Sil.
#CopinhaSil2026","FALA, PROFESSOR!
Depois de levantar o caneco em 2025, Allan Barcellos comentou sobre a possibilidade de conquistar o bicampeonato da Copinha Sil.
#CopinhaSil2026",36,"01/24/2026 13:00",N/A,https://www.facebook.com/reel/3783364688467419/,0,0,Vídeos,,,,,Total,44509,40949,1942,1847,73,22,393,393,,,,,358936.163,9.155,0,0,0
1188282613465377,100068509496158,Copinha,"TOP TRÊS!
Todo jogo de Copinha Sil é uma decisão e o mas o Mairon César falou os três que mais marcaram o treinador este ano.
#CopinhaSil2026","TOP TRÊS!
Todo jogo de Copinha Sil é uma decisão e o mas o Mairon César falou os três que mais marcaram o treinador este ano.
#CopinhaSil2026",70,"01/24/2026 12:30",N/A,https://www.facebook.com/reel/1591945432052405/,0,0,Vídeos,,,,,Total,2023,2068,37,33,1,3,24,24,,,,,13734.085,7.239,0,0,0
1188267090133596,100068509496158,Copinha,"""INEXPLICÁVEL""!
O Tricolor jogou a semifinal da Copinha Sil 2026 em casa e o Paulinho falou um pouco do sentimento de jogar diante da torcida.
#CopinhaSil2026","""INEXPLICÁVEL""!
O Tricolor jogou a semifinal da Copinha Sil 2026 em casa e o Paulinho falou um pouco do sentimento de jogar diante da torcida.
#CopinhaSil2026",23,"01/24/2026 12:00",N/A,https://www.facebook.com/reel/1224595082346826/,0,0,Vídeos,,,,,Total,8119,8263,410,392,7,11,133,133,,,,,41609.208,5.625,0,0,0
1188250736801898,100068509496158,Copinha,"VOZ DA EXPERIÊNCIA!
Com uma decisão de Copinha Sil no currículo, Luis Fernando quer a taça em 2026!
#CopinhaSil2026","VOZ DA EXPERIÊNCIA!
Com uma decisão de Copinha Sil no currículo, Luis Fernando quer a taça em 2026!
#CopinhaSil2026",25,"01/24/2026 11:30",N/A,https://www.facebook.com/reel/1997314467663030/,0,0,Vídeos,,,,,Total,6831,6017,137,124,8,5,69,69,,,,,51035.907,8.899,0,0,0
1188232720137033,100068509496158,Copinha,"""MINHA FAMÍLIA""!
O Allan Barcellos tá em casa quando se fala de São Paulo
#CopinhaSil2026","""MINHA FAMÍLIA""!
O Allan Barcellos tá em casa quando se fala de São Paulo
#CopinhaSil2026",57,"01/24/2026 11:00",N/A,https://www.facebook.com/reel/1912482656085840/,0,0,Vídeos,,,,,Total,6536,7078,327,319,1,7,110,110,,,,,46724.052,7.571,0,0,0
1188215056805466,100068509496158,Copinha,"É DE FAMÍLIA!
Em sua segunda final de Copinha Sil Mairon César falou um pouco sobre seus treinadores de referencia, sendo que um é pra lá de especial.
#CopinhaSil2026","É DE FAMÍLIA!
Em sua segunda final de Copinha Sil Mairon César falou um pouco sobre seus treinadores de referencia, sendo que um é pra lá de especial.
#CopinhaSil2026",66,"01/24/2026 10:30",N/A,https://www.facebook.com/reel/1685776685718753/,0,0,Vídeos,,,,,Total,3048,3407,58,49,6,3,48,48,,,,,19726.563,6.795,0,0,0
1188196366807335,100068509496158,Copinha,"CONHECE O CAMINHO!
Campeão no ano passado, Paulinho falou um pouco de como é estar em sua segunda final de Copinha Sil seguida.
#CopinhaSil2026","CONHECE O CAMINHO!
Campeão no ano passado, Paulinho falou um pouco de como é estar em sua segunda final de Copinha Sil seguida.
#CopinhaSil2026",17,"01/24/2026 10:00",N/A,https://www.facebook.com/reel/1437240594447945/,0,0,Vídeos,,,,,Total,46387,36414,2144,2094,39,11,258,258,,,,,310989.846,8.417,0,0,0
1188196153474023,100068509496158,Copinha,"O RAFAEL CONHECE BEM A FINAL QUE VAI ROLAR AMANHÃ! 👀🧤
Hoje, o goleiro defende a meta do São Paulo mas, em 2007, Rafael foi fundamental para o único título do Cruzeiro na Copinha Sil (contra o Tricolor Paulista!), defendendo uma cobrança nas penalidades. Agora, a final se repete nesse domingo! E aí, torcedor, qual seu palpite para o jogo?
#CopinhaSil",,22,"01/24/2026 10:00",N/A,https://www.facebook.com/copinha/posts/pfbid0aWYp7561gkmKkfqCmVdtSWnm1ruge7XnurSs4Dcq2mcAEzYWytnfxg2SLyZDJDzbl,1,0,Fotos,,,,,Total,8648,6860,71,66,2,3,331,201,130,,,,,,,,
1181440557482916,100068509496158,Copinha,"NUM PISCAR DE OLHOS!
O Tricolor acelerou o passo e buscou a virada, com dois gols em menos de dois minutos! Renan e Gustavo Santana garantiram a vantagem no placar!
#CopinhaSil2026","NUM PISCAR DE OLHOS!
O Tricolor acelerou o passo e buscou a virada, com dois gols em menos de dois minutos! Renan e Gustavo Santana garantiram a vantagem no placar!
#CopinhaSil2026",61,"01/15/2026 15:03",N/A,https://www.facebook.com/reel/885529087766900/,0,0,Vídeos,,,,,Total,25158,22272,432,415,8,9,608,608,,,,,374999.425,16.616,0,0,0,,
1181451690815136,100068509496158,Copinha,"É O TERCEIRO DO TRICOLOR!
Matheus Menezes aproveita o rebote e usa a cabeça para aumentar a vantagem do São Paulo pra cima do Operário!
#CopinhaSil2026","É O TERCEIRO DO TRICOLOR!
Matheus Menezes aproveita o rebote e usa a cabeça para aumentar a vantagem do São Paulo pra cima do Operário!
#CopinhaSil2026",23,"01/15/2026 15:29",N/A,https://www.facebook.com/reel/1377757147181454/,0,0,Vídeos,,,,,Total,229710,200632,3640,3589,21,30,1565,1565,,,,,2282296.295,12.152,0,0,0,,
1181464054147233,100068509496158,Copinha,"GOLEADA E CLASSIFICAÇÃO!
Em noite de Gustavo Santana, São Paulo reverte a desvantagem contra o Operário e avança na Copinha Sil 2026!
#CopinhaSil2026",,0,"01/15/2026 15:59",N/A,https://www.facebook.com/copinha/posts/pfbid02JGHRETyU7tJE9zuhpLBgrrBaUXAWvRr8CyTAuLPoqbWbE8p69QzdnJEYR81QDvB5l,0,0,Fotos,,,,,Total,315367,208776,3616,3426,83,107,4651,2470,2181,,4,1,,,,,,,
1181486177478354,100068509496158,Copinha,"GUSTAVO SANTANA 1⃣2⃣3⃣!
Teve hat-trick #MadeInCotia na goleada do Tricolor!
#CopinhaSil2026","GUSTAVO SANTANA 1⃣2⃣3⃣!
Teve hat-trick #MadeInCotia na goleada do Tricolor!
#CopinhaSil2026",47,"01/15/2026 16:50",N/A,https://www.facebook.com/reel/3656901647784761/,0,0,Vídeos,,,,,Total,9272,9971,235,212,8,15,165,165,,,,,94816.288,11.333,0,0,0,,
1181491370811168,100068509496158,Copinha,"GOLAÇO DO FOGÃO!
Na bike não rolou, mas o Bruno França acertou o sem-pulo e não deu chances para o goleiro do Juventude!
#CopinhaSil2026","GOLAÇO DO FOGÃO!
Na bike não rolou, mas o Bruno França acertou o sem-pulo e não deu chances para o goleiro do Juventude!
#CopinhaSil2026",26,"01/15/2026 17:01",N/A,https://www.facebook.com/reel/1277496744200686/,0,0,Vídeos,,,,,Total,15100,15403,159,153,3,3,160,160,,,,,131155.961,9.603,0,0,0,,
1181498680810437,100068509496158,Copinha,"A Federação Paulista de Futebol lamenta profundamente o acidente envolvendo o ônibus da delegação do Águia de Marabá na noite desta quinta-feira, 15 de janeiro, que vitimou Hecton Alves, preparador físico da equipe paraense que retornava de sua participação na Copinha Sil 2026

Desejamos também pronta recuperação ao técnico Renan Tyezer, que está hospitalizado.

Em todas as partidas da Copinha Sil 2026 será respeitado um minuto de silêncio, além da próxima rodada do Paulistão Casas Bahia. 

#FutebolPaulista #CopinhaSil2026",,0,"01/15/2026 17:17",N/A,https://www.facebook.com/copinha/posts/pfbid0HtYyXMgUoerKSYkioao3UY3iZwD4qd81yAgsFypLPrZ4L9i46xrQfUoU36FCEzR9l,0,0,Fotos,,,,,Total,175394,121365,3396,3133,167,96,2949,2197,752,,,1,,,,,,,
1181530690807236,100068509496158,Copinha,"É DO GLORIOSO!
A última vaga para as oitavas de final da Copinha Sil 2026 fica com o Botafogo!
#CopinhaSil2026",,0,"01/15/2026 18:26",N/A,https://www.facebook.com/copinha/posts/pfbid0oWRhc62GDfLrKSdBbtP5oWV1m9VSMqSKLYYR9K4YiQqJX9TegMS5JjgdJKoRGFNhl,0,0,Fotos,,,,,Total,15653,10667,131,117,7,7,138,101,37,,,,,,,,,,
1181532377473734,100068509496158,Copinha,"Uma quinta-feira repleta de grandes jogos e fortes emoções para encerrar a terceira fase da Copinha Sil 2026!
#CopinhaSil2026",,0,"01/15/2026 18:28",N/A,https://www.facebook.com/copinha/posts/pfbid0hkMRc8HgLbsbRobYBU99dSQf2tw5Ju3wBqJpn1HRtfd4neHnvXn8GhrahEpdv1Udl,0,0,Fotos,,,,,Total,26127,16392,184,173,0,11,677,239,438,,,,,,,,,,
1181533747473597,100068509496158,Copinha,"SÓ TEM JOGÃO! 🔥
Os confrontos estão definidos! Que venham as oitavas de final da Copinha Sil 2026!
#CopinhaSil2026",,0,"01/15/2026 18:31",N/A,https://www.facebook.com/copinha/posts/pfbid02yCK2fbEZFNqDu7s1UH2WWf8cScpiCKtzdAsGSfu7cBxzziezF5uHT8yYUYKU5LaYl,0,0,Fotos,,,,,Total,1648376,1009139,8174,7411,570,193,53736,23785,29951,,,1,,,,,,,
1181545404139098,100068509496158,Copinha,"ANOTA AÍ! 
O sabadão será de fortes emoções com últimos quatro duelos das oitavas de final da Copinha Sil 2026!  
#CopinhaSil2026",,0,"01/15/2026 18:54",N/A,https://www.facebook.com/copinha/posts/pfbid0JXaGJ4Y5XJEhp1xDsRko7mDawmpE8HDuqGnxkBgVVvbAtJ7nYg3zbCUdrBwXYr65l,0,0,Fotos,,,,,Total,368509,240474,2549,2340,110,99,7997,2929,5068,,,,,,,,,,
1181551937471778,100068509496158,Copinha,"PLAY NAS OITAVAS DE FINAL DA COPINHA SIL!
#CopinhaSil2026",,0,"01/15/2026 19:05",N/A,https://www.facebook.com/copinha/posts/pfbid0UoCtgBDo1kDpDq8hArT8ybPvuwDboWCxfK8nokjpK2HG1XHjYZ6ZeBHhdhNdTdUpl,0,0,Fotos,,,,,Total,158720,111829,956,887,16,53,2431,878,1553,,1,,,,,,,,
1182137687413203,100068509496158,Copinha,"GUANABARA CITY FAZ HISTÓRIA E ESTÁ NAS QUARTAS DE FINAL DA COPINHA SIL!
#CopinhaSil2026",,0,"01/16/2026 13:26",N/A,https://www.facebook.com/copinha/posts/pfbid02f87Xwcvnbb3BhVw5NqLvwptxtdm5K6PbkkqVBaJsijnUvcGrH6Z7BNbAPdJJk5uyl,0,0,Fotos,,,,,Total,66860,44255,407,379,12,16,1224,860,364,,,,,,,,,,
1182155807411391,100068509496158,Copinha,"SAMUEL PEGOU DOIS PÊNALTIS E GARANTIU A CLASSIFICAÇÃO DO GUANABARA CITY NA COPINHA SIL!
#CopinhaSil2026","SAMUEL PEGOU DOIS PÊNALTIS E GARANTIU A CLASSIFICAÇÃO DO GUANABARA CITY NA COPINHA SIL!
#CopinhaSil2026",29,"01/16/2026 14:08",N/A,https://www.facebook.com/reel/1244835067555613/,0,0,Vídeos,,,,,Total,184144,158954,1645,1620,18,7,2971,2971,,,,,2283311.795,15.199,0,0,0,,
1182184087408563,100068509496158,Copinha,"UM FOGUETE! 
Pedro Gabriel ajeitou e colocou onde quis para ampliar para o @gremio 🚀🔥
#CopinhaSil2026","UM FOGUETE! 
Pedro Gabriel ajeitou e colocou onde quis para ampliar para o @gremio 🚀🔥
#CopinhaSil2026",22,"01/16/2026 15:12",N/A,https://www.facebook.com/reel/687800674299476/,1,0,Vídeos,,,,,Total,154536,132759,2149,2068,39,42,6546,6541,,5,,,1622482.652,13.565,0,0,1,,
1182197537407218,100068509496158,Copinha,"CLASSIFICAÇÃO GAÚCHA!
O Grêmio também garante a vaga nas quartas de final da #CopinhaSil2026 🔥",,0,"01/16/2026 15:46",N/A,https://www.facebook.com/copinha/posts/pfbid0XDKepCYe7Dp48vNUNqcmkmkE6yuiHJvwV5NncB2HaeRidgE5qbuXfHkaESCgCGACl,0,0,Fotos,,,,,Total,71743,50541,719,678,11,30,959,622,337,,,,,,,,,,
1182227807404191,100068509496158,Copinha,"VOZÃO NA FRENTE!
Melk mandou de fora da área e colocou o @timecearasc com a vantagem na #CopinhaSil2026!","VOZÃO NA FRENTE!
Melk mandou de fora da área e colocou o @timecearasc com a vantagem na #CopinhaSil2026!",21,"01/16/2026 17:00",N/A,https://www.facebook.com/reel/1222587923182557/,1,0,Vídeos,,,,,Total,21642,20035,264,251,7,6,283,281,,2,,,165026.675,8.949,0,0,0,,
1182249230735382,100068509496158,Copinha,"VOZÃO NAS QUARTAS!
O Ceará marca nos dois tempos e garante a vaga na #CopinhaSil2026.",,0,"01/16/2026 17:50",N/A,https://www.facebook.com/copinha/posts/pfbid02u9BXVFHnUGbAV7NsGvTu61v8ihTgfmz6CBAzZpQ81vbgG4v2xdhNp1JtGDTJyHQyl,0,0,Fotos,,,,,Total,22115,14440,159,139,7,13,252,172,80,,,,,,,,,,
1182270570733248,100068509496158,Copinha,"NA CORRIDA!
Fernando saiu na frente de todo mundo e marcou o segundo gol do @cruzeirobase ⚽️⚽️
#CopinhaSil2026","NA CORRIDA!
Fernando saiu na frente de todo mundo e marcou o segundo gol do @cruzeirobase ⚽️⚽️
#CopinhaSil2026",35,"01/16/2026 18:36",N/A,https://www.facebook.com/reel/1434755151329731/,1,0,Vídeos,,,,,Total,104032,93296,3548,3427,63,58,3552,3542,,10,,,1339148.927,14.643,0,0,1,,
1182273467399625,100068509496158,Copinha,"QUATRO AVANÇARAM! 
Dois confrontos das quartas de final foram definidos. Quem será que avança do outro lado da chave? 👀
#CopinhaSil2026",,0,"01/16/2026 18:42",N/A,https://www.facebook.com/copinha/posts/pfbid02Ca2qdbezjE7rvc6eJF7a8pq8EwdL9ysrKrcrAL7WuzCHhkLXgiiYVjJRrYLsK9s7l,0,0,Fotos,,,,,Total,164492,93844,1245,1138,82,25,5909,2826,3083,,,,,,,,,,
1182276740732631,100068509496158,Copinha,"FECHOU O BONDE!
O Cruzeiro é o último clube a se classificar nesta sexta-feira 🔥
#CopinhaSil2026",,0,"01/16/2026 18:48",N/A,https://www.facebook.com/copinha/posts/pfbid02TwJ8ha3j9ziMcjaen2oNs7wHkNYsrRpToUnP56wDDoXBF5LNc2QAfyQotpKbdU8Nl,0,0,Fotos,,,,,Total,204936,137676,2294,2120,127,47,4605,3190,1415,,,1,,,,,,,
1182285904065048,100068509496158,Copinha,"Para fechar as oitavas de final da Copinha Sil 2026!
#CopinhaSil2026",,0,"01/16/2026 19:05",N/A,https://www.facebook.com/copinha/posts/pfbid0fQc2nD9pNiCR4MkRJcwyz5t2coNicVDyGtSL8BALzNU4jFFoDwLk5ohjj6Nht4f4l,0,0,Fotos,,,,,Total,212794,143705,1060,994,16,50,2850,1098,1752,,,1,,,,,,,
1182578164035822,100068509496158,Copinha,"TABELA DEFINIDA!
Os primeiros confrontos das quartas de final da Copinha Sil 2026 tiveram data e horários definidos! Vem conferir 👀
#CopinhaSil2026",,0,"01/17/2026 04:52",N/A,https://www.facebook.com/copinha/posts/pfbid0azBMxM2zZZ3Gy95HSGj5J5yfuFua21TMKgvgugRXbJYTqjPosYJkF2dgfRSjc5SQl,0,0,Fotos,,,,,Total,45806,29354,346,309,12,25,809,468,341,,,,,,,,,,
1182595247367447,100068509496158,Copinha,"QUE GOLAÇO!
Luis Saboia encheu o pé da entrada da área e abriu o placar pro Verdão contra o Ituano!
#CopinhaSil2026","QUE GOLAÇO!
Luis Saboia encheu o pé da entrada da área e abriu o placar pro Verdão contra o Ituano!
#CopinhaSil2026",29,"01/17/2026 05:21",N/A,https://www.facebook.com/reel/1958496191428095/,0,0,Vídeos,,,,,Total,290201,258264,7989,7757,106,126,7918,7918,,,,,3237763.003,13.621,0,0,0,,
1182661017360870,100068509496158,Copinha,"TÁ NAS QUARTAS!
Palmeiras leva a melhor pra cima do Ituano e segue na busca pela título da Copinha Sil 2026!
#CopinhaSil2026",,0,"01/17/2026 07:08",N/A,https://www.facebook.com/copinha/posts/pfbid0pkHcvgH4vdjvmZJxZjPV77Zgz4i7p1VGhpoX2mTj1wzA3uB8AUoWhcbPLLWKoZ1kl,0,0,Fotos,,,,,Total,334978,228273,3990,3484,354,152,4962,3108,1854,,1,1,,,,,,,
1182792584014380,100068509496158,Copinha,"NATHAN YURI MARCA PARA O IBRA!
O Ibrachina abre o placar nas oitavas de final da #CopinhaSil2026!","NATHAN YURI MARCA PARA O IBRA!
O Ibrachina abre o placar nas oitavas de final da #CopinhaSil2026!",17,"01/17/2026 10:50",N/A,https://www.facebook.com/reel/2359845881194962/,1,0,Vídeos,,,,,Total,34177,29099,290,281,4,5,680,680,,,,,249988.399,8.993,0,0,0,,
1182798014013837,100068509496158,Copinha,"EMPATE DO INTER!
João Miranda deixa tudo igual nas oitavas da #CopinhaSil2026!","EMPATE DO INTER!
João Miranda deixa tudo igual nas oitavas da #CopinhaSil2026!",14,"01/17/2026 11:01",N/A,https://www.facebook.com/reel/1413083076883086/,1,0,Vídeos,,,,,Total,130395,86823,743,670,45,28,1819,1819,,,,,975837.523,10.894,0,0,0,,
1182802987346673,100068509496158,Copinha,"QUE JOGADA E QUE GOLAÇO!
Luiz Fernando coloca o Ibrachina na frente do placar mais uma vez!
#CopinhaSil2026","QUE JOGADA E QUE GOLAÇO!
Luiz Fernando coloca o Ibrachina na frente do placar mais uma vez!
#CopinhaSil2026",20,"01/17/2026 11:12",N/A,https://www.facebook.com/reel/1222259899864019/,1,0,Vídeos,,,,,Total,37316,29818,337,318,10,9,504,504,,,,,295275.705,9.886,0,0,0,,
1182817190678586,100068509496158,Copinha,"IBRA NAS QUARTAS PELA PRIMEIRA VEZ!
Vitória contra o Internacional e classificação inédita para o Ibrachina!
#CopinhaSil2026",,0,"01/17/2026 11:43",N/A,https://www.facebook.com/copinha/posts/pfbid022pDRKaNerBzeV9b7JGmL3EphTjqaGNBfznttsb3S93M6e3gavtCxUV2aasTofurSl,0,0,Fotos,,,,,Total,285916,190905,1490,1312,123,55,4786,3331,1455,,,,,,,,,,
1182887047338267,100068509496158,Copinha,"DEU FOGO! 🔥
O Botafogo levou a melhor na decisão por pênaltis e venceu o Itaquaquecetuba! #CopinhaSil2026",,0,"01/17/2026 14:14",N/A,https://www.facebook.com/copinha/posts/pfbid0i6tH1TpQiBZRrt4TpwiZwQTos1Cibs8VdsG2zh4Nyy9LU7zHRY7LVtuTexCCahJwl,0,0,Fotos,,,,,Total,85735,60796,837,788,24,25,940,551,389,,,,,,,,,,
1182889607338011,100068509496158,Copinha,"É O 🔟!
Gabriel Lopes, do @redbullbragantino, marca o primeiro gol contra o São Paulo. #CopinhaSil2026","É O 🔟!
Gabriel Lopes, do @redbullbragantino, marca o primeiro gol contra o São Paulo. #CopinhaSil2026",35,"01/17/2026 14:20",N/A,https://www.facebook.com/reel/1951071979095141/,0,0,Vídeos,,,,,Total,39062,33959,324,300,19,5,854,854,,,,,410140.666,12.05,0,0,0,,
